number,SameDayTime-case_avg,SameDayTime-case_avg_id,variant_id,TimeSincePreviousEvent-case_avg_id,Duration_id,TimeSinceCaseStarted-case_avg_id,Weekday-case_avg
INC0032741,67340,18,1,0,0,0,1
INC0032742,67860,18,2,0,0,0,1
INC0032743,67700,18,0,0,0,0,1
INC0032744,70420,19,1,0,0,0,1
INC0032745,78160,21,0,0,0,0,1
INC0032746,71700,19,2,0,0,0,1
INC0032747,71580,19,0,0,0,0,1
INC0032748,49350,13,85,0,1,0,1
INC0032749,48700,13,0,0,0,0,0
INC0032750,47295,13,36,0,0,0,2
INC0032752,56931,15,91,0,0,0,2
INC0032753,81660,22,1,0,0,0,1
INC0032755,2740,0,1,0,0,0,2
INC0032756,2760,0,0,0,0,0,2
INC0032757,27615,7,3,0,0,0,2
INC0032758,4680,1,4,0,0,0,2
INC0032759,5500,1,1,0,0,0,2
INC0032761,9020,2,0,0,0,0,2
INC0032762,29080,8,1,0,0,0,2
INC0032763,13305,3,4,0,0,0,2
INC0032764,31430,8,14,0,0,0,2
INC0032767,36233,10,452,0,0,0,2
INC0032768,16360,4,0,0,0,0,2
INC0032769,38064,10,7,0,0,0,2
INC0032771,39295,10,3413,0,0,0,2
INC0032772,32580,9,3,6,8,6,2
INC0032773,32655,9,3,6,8,6,2
INC0032774,23220,6,1,0,0,0,2
INC0032775,40932,11,131,0,0,0,2
INC0032776,23400,6,1,0,0,0,2
INC0032778,45221,12,3421,0,0,0,2
INC0032779,41208,11,131,0,0,0,0
INC0032780,24700,6,0,0,0,0,2
INC0032784,30730,8,59,0,0,0,2
INC0032785,27480,7,0,0,0,0,2
INC0032791,34930,9,27,0,1,0,1
INC0032792,28500,7,2,0,0,0,0
INC0032793,28360,7,1,0,0,0,2
INC0032795,28840,8,0,0,0,0,2
INC0032796,30720,8,0,0,0,0,2
INC0032797,43380,12,75,0,1,0,2
INC0032798,30315,8,4,0,0,0,2
INC0032800,29260,8,1,0,0,0,2
INC0032801,30171,8,25,0,0,0,2
INC0032802,42090,11,3,0,0,0,2
INC0032804,44258,12,611,0,0,0,0
INC0032805,31000,8,0,0,0,0,2
INC0032807,31020,8,1,0,0,0,2
INC0032808,31100,8,0,0,0,0,2
INC0032810,31220,8,0,0,0,0,2
INC0032811,31120,8,0,0,0,0,2
INC0032812,31340,8,1,0,0,0,2
INC0032813,44076,12,28,0,0,0,2
INC0032814,31640,8,0,0,0,0,2
INC0032815,35680,9,11,0,1,0,1
INC0032816,32985,9,4,0,0,0,2
INC0032819,31400,8,0,0,0,0,2
INC0032821,46320,12,640,0,1,1,2
INC0032823,33711,9,22,0,0,0,2
INC0032824,40044,11,107,0,0,0,2
INC0032826,44472,12,23,0,0,0,2
INC0032827,31665,8,5,0,0,0,2
INC0032828,32628,9,8,0,0,0,2
INC0032829,39648,11,24,0,0,0,2
INC0032830,31860,8,1,0,0,0,2
INC0032831,31992,8,6,0,0,0,2
INC0032832,31740,8,0,0,0,0,2
INC0032833,37008,10,24,0,0,0,2
INC0032834,48108,13,6,0,0,0,2
INC0032835,40397,11,51,0,0,0,2
INC0032836,32040,8,1,0,0,0,2
INC0032837,32100,8,0,0,0,0,2
INC0032838,31940,8,0,0,0,0,2
INC0032839,42225,11,3,0,0,0,2
INC0032840,32340,8,12,0,0,0,2
INC0032841,35983,9,32,0,1,0,1
INC0032843,32060,8,0,0,0,0,2
INC0032844,36520,10,13,0,0,0,2
INC0032845,32340,8,3,0,0,0,2
INC0032846,32220,8,1,0,0,0,2
INC0032848,34545,9,5,0,0,0,2
INC0032849,37992,10,19,0,1,1,0
INC0032850,32220,8,0,0,0,0,2
INC0032851,39232,10,208,0,0,0,2
INC0032852,50537,14,151,0,1,0,2
INC0032853,51945,14,4,0,0,0,0
INC0032854,34260,9,2,0,0,0,0
INC0032856,35175,9,4,0,0,0,2
INC0032857,34950,9,10,0,0,0,2
INC0032858,39375,10,46,0,2,2,2
INC0032863,34060,9,0,0,0,0,2
INC0032864,42240,11,182,0,0,0,2
INC0032865,41100,11,7,0,0,0,2
INC0032866,34380,9,1,0,0,0,2
INC0032868,34770,9,2,0,0,0,0
INC0032870,36720,10,27,0,0,0,2
INC0032872,37989,10,690,1,2,1,2
INC0032873,34900,9,1,0,0,0,2
INC0032874,35360,9,0,0,0,0,2
INC0032875,43212,12,8,0,0,0,2
INC0032876,38860,10,10,0,0,0,2
INC0032877,51506,14,22,0,0,0,2
INC0032878,35460,9,0,0,0,0,2
INC0032880,35020,9,0,0,0,0,2
INC0032881,37872,10,41,0,0,0,2
INC0032883,35520,9,1,0,0,0,2
INC0032884,35360,9,0,0,0,0,2
INC0032885,44358,12,357,0,0,0,2
INC0032886,35370,9,5,0,0,0,2
INC0032888,44400,12,7,0,0,0,2
INC0032892,35780,9,0,0,0,0,2
INC0032893,38400,10,0,0,0,0,2
INC0032894,39634,11,22,0,0,0,2
INC0032895,35900,9,1,0,0,0,2
INC0032897,36742,10,36,0,0,0,2
INC0032898,47331,13,22,0,1,0,2
INC0032899,37740,10,0,0,0,0,2
INC0032902,36060,10,0,0,0,0,2
INC0032903,46005,12,4,0,1,1,2
INC0032905,36020,10,0,0,0,0,2
INC0032906,48651,13,3405,0,2,1,0
INC0032907,39780,11,876,0,0,0,2
INC0032908,39180,10,24,0,0,0,2
INC0032909,42435,11,29,0,0,0,2
INC0032910,45171,12,15,0,0,0,2
INC0032911,37760,10,0,0,0,0,2
INC0032912,38000,10,1,0,0,0,2
INC0032913,52834,14,3406,0,0,0,2
INC0032914,42908,11,29,0,0,0,2
INC0032915,38220,10,0,0,0,0,2
INC0032917,48100,13,1,0,0,0,2
INC0032918,38380,10,1,0,0,0,2
INC0032920,39690,11,5,1,1,1,2
INC0032923,38700,10,0,0,0,0,2
INC0032925,38232,10,6,0,1,1,0
INC0032926,39852,11,7,0,0,0,2
INC0032927,46687,12,3407,0,1,0,2
INC0032928,38910,10,2,0,0,0,0
INC0032929,38780,10,1,0,0,0,2
INC0032931,48137,13,86,0,0,0,0
INC0032932,39300,10,27,0,0,0,2
INC0032933,46200,12,3,0,0,0,2
INC0032935,47040,13,77,0,0,0,2
INC0032936,39140,10,0,0,0,0,2
INC0032937,39789,11,15,0,0,0,1
INC0032938,41120,11,0,0,0,0,2
INC0032939,44940,12,66,0,0,0,2
INC0032940,46672,12,77,0,1,0,2
INC0032941,39480,10,0,0,0,0,2
INC0032942,48894,13,209,0,0,0,0
INC0032944,41964,11,3408,0,0,0,2
INC0032946,49140,13,1,0,0,0,2
INC0032948,41540,11,0,0,0,0,2
INC0032949,41200,11,1,0,0,0,2
INC0032951,45780,12,34,0,0,0,2
INC0032952,41940,11,1,0,0,0,2
INC0032953,41250,11,12,0,0,0,2
INC0032954,41988,11,8,0,0,0,2
INC0032956,42345,11,12,0,0,0,2
INC0032957,42150,11,2,0,0,0,0
INC0032959,42240,11,1,0,0,0,2
INC0032960,40342,11,3409,0,1,0,2
INC0032962,42180,11,0,0,0,0,2
INC0032963,40427,11,3410,0,0,0,2
INC0032964,42160,11,0,0,0,0,2
INC0032967,46308,12,6,0,1,0,2
INC0032968,42300,11,1,0,0,0,2
INC0032969,47220,13,14,0,0,0,2
INC0032970,42456,11,6,0,0,0,2
INC0032972,44680,12,1,0,0,0,2
INC0032973,38550,10,355,1,2,1,2
INC0032975,42500,11,0,0,0,0,2
INC0032978,42657,11,3411,0,3,2,1
INC0032982,50070,13,14,0,0,0,2
INC0032985,48250,13,188,0,1,1,2
INC0032986,43040,11,1,0,0,0,2
INC0032988,46436,12,388,0,1,0,2
INC0032991,48915,13,3404,0,0,0,2
INC0032993,44740,12,0,0,0,0,2
INC0032994,42845,11,603,0,0,0,1
INC0032996,45864,12,6,6,11,10,2
INC0033000,41265,11,29,0,0,0,2
INC0033002,49071,13,15,0,0,0,2
INC0033003,48870,13,3,0,0,0,2
INC0033004,45480,12,0,0,0,0,2
INC0033005,45320,12,1,0,0,0,2
INC0033006,49188,13,7,0,0,0,2
INC0033007,51084,14,8,0,0,0,2
INC0033009,45940,12,0,0,0,0,2
INC0033011,53310,14,4,0,0,0,2
INC0033012,46060,12,0,0,0,0,2
INC0033013,46180,12,0,0,0,0,2
INC0033014,46320,12,0,0,0,0,2
INC0033015,53130,14,16,0,0,0,2
INC0033016,50554,14,21,0,0,0,2
INC0033017,49572,13,9,0,0,0,2
INC0033019,44840,12,1,1,1,0,1
INC0033020,49507,13,89,0,0,0,2
INC0033021,50700,14,0,0,0,0,2
INC0033024,40296,11,7,0,0,0,1
INC0033025,48780,13,0,0,0,0,2
INC0033026,48600,13,1,0,0,0,2
INC0033027,49060,13,1,0,0,0,2
INC0033028,51840,14,8,0,0,0,0
INC0033029,51720,14,0,0,0,0,2
INC0033030,49960,13,1,0,0,0,2
INC0033031,49800,13,0,0,0,0,2
INC0033032,50319,13,670,0,0,0,2
INC0033033,54540,15,1,0,0,0,2
INC0033034,50120,13,1,0,0,0,2
INC0033035,53805,14,3412,0,1,0,2
INC0033036,48590,13,35,0,0,0,0
INC0033037,52940,14,1,0,0,0,2
INC0033038,50340,13,1,0,0,0,2
INC0033039,49725,13,3,0,1,0,2
INC0033040,53496,14,88,1,2,1,2
INC0033041,50480,14,0,0,0,0,2
INC0033042,51640,14,27,0,0,0,3
INC0033043,52584,14,9,0,0,0,2
INC0033044,50780,14,1,0,0,0,2
INC0033045,51980,14,18,0,1,0,2
INC0033046,55190,15,27,0,0,0,2
INC0033047,54330,15,3,0,0,0,2
INC0033048,50800,14,1,0,0,0,2
INC0033049,52620,14,1,0,0,0,2
INC0033050,54600,15,0,0,0,0,2
INC0033051,48495,13,16,0,0,0,2
INC0033052,56280,15,4,0,0,0,2
INC0033053,49517,13,76,0,0,0,2
INC0033055,48870,13,241,0,1,0,2
INC0033056,57840,16,1,0,0,0,2
INC0033057,43671,12,3414,0,2,3,2
INC0033059,54053,15,779,0,0,0,2
INC0033060,53540,14,1,0,0,0,2
INC0033061,56020,15,0,0,0,0,2
INC0033062,54936,15,7,0,0,0,2
INC0033063,55191,15,3415,0,0,0,2
INC0033064,56200,15,0,0,0,0,2
INC0033065,53940,14,0,0,0,0,2
INC0033066,43188,11,3416,0,0,0,2
INC0033068,55635,15,3,0,0,0,2
INC0033069,56550,15,4,0,0,0,2
INC0033071,54390,15,2,0,0,0,0
INC0033072,55003,15,60,0,1,0,1
INC0033074,46400,12,0,0,0,0,1
INC0033075,57648,16,433,5,9,10,2
INC0033079,56520,15,0,0,0,0,2
INC0033080,44820,12,15,0,0,0,0
INC0033081,59127,16,3417,0,1,0,2
INC0033082,56860,15,0,0,0,0,2
INC0033083,46028,12,83,0,0,0,0
INC0033084,59420,16,0,0,0,0,2
INC0033086,60080,16,1,0,0,0,2
INC0033087,44154,12,131,0,0,0,0
INC0033090,43209,12,26,0,0,0,1
INC0033091,60140,16,1,0,0,0,2
INC0033092,57998,16,2190,0,0,0,2
INC0033093,59880,16,0,0,0,0,2
INC0033094,60626,16,52,0,0,0,2
INC0033095,58690,16,27,0,0,0,2
INC0033097,49833,13,3439,0,3,4,1
INC0033101,48843,13,3437,0,0,0,0
INC0033103,60630,16,4,0,0,0,2
INC0033104,40932,11,30,0,0,0,0
INC0033111,61400,17,0,0,0,0,2
INC0033116,47203,13,25,0,1,1,0
INC0033120,51180,14,57,0,0,0,0
INC0033122,51380,14,1,1,1,1,1
INC0033123,59030,16,43,0,0,0,1
INC0033124,64260,17,1,0,0,0,2
INC0033126,39715,11,267,0,0,0,0
INC0033127,64500,17,2,0,0,0,0
INC0033128,64560,17,1,0,0,0,2
INC0033129,48432,13,33,0,0,0,0
INC0033132,63000,17,3,0,0,0,2
INC0033133,44850,12,55,0,0,0,1
INC0033134,68700,19,4,0,0,0,2
INC0033135,67480,18,1,0,0,0,2
INC0033136,62200,17,70,0,0,0,2
INC0033137,68580,19,2,0,0,0,0
INC0033138,45800,12,10,0,0,0,1
INC0033140,69855,19,5,0,0,0,2
INC0033142,71440,19,1,0,0,0,2
INC0033143,71580,19,1,0,0,0,2
INC0033144,74280,20,3,0,0,0,2
INC0033146,74660,20,1,0,0,0,2
INC0033147,52680,14,6,0,0,0,0
INC0033149,78480,21,2,0,0,0,0
INC0033150,78460,21,1,0,0,0,2
INC0033152,79210,22,881,0,0,0,2
INC0033153,52788,14,7,0,0,0,4
INC0033154,49166,13,76,0,0,0,0
INC0033155,81640,22,10,0,0,0,2
INC0033157,46425,12,17,0,0,0,2
INC0033159,82420,22,1,0,0,0,2
INC0033160,82760,22,1,0,0,0,2
INC0033162,65030,18,35,0,0,0,2
INC0033163,45497,12,212,0,0,0,0
INC0033164,56980,15,0,0,0,0,2
INC0033166,3450,0,2,0,0,0,1
INC0033168,5460,1,0,0,0,0,3
INC0033170,17140,4,0,0,0,0,3
INC0033171,16980,4,0,0,0,0,3
INC0033172,17820,4,0,0,0,0,3
INC0033173,17900,4,0,0,0,0,3
INC0033174,18320,5,0,0,0,0,3
INC0033175,19960,5,0,0,0,0,3
INC0033176,20420,5,1,0,0,0,3
INC0033177,35340,9,279,0,1,1,0
INC0033178,21960,6,0,0,0,0,3
INC0033179,34290,9,222,0,0,0,3
INC0033180,45668,12,243,0,0,0,0
INC0033181,30772,8,176,0,1,0,3
INC0033182,27165,7,3,0,0,0,3
INC0033184,27540,7,1,0,0,0,3
INC0033185,27090,7,5,0,0,0,3
INC0033188,30880,8,1,0,0,0,3
INC0033191,31380,8,2,0,0,0,1
INC0033193,53240,14,127,0,0,0,4
INC0033194,31760,8,0,0,0,0,3
INC0033197,31600,8,1,0,0,0,3
INC0033198,31480,8,1,0,0,0,3
INC0033199,49853,13,117,0,1,0,1
INC0033200,32380,8,1,0,0,0,3
INC0033204,36228,10,9,0,0,0,3
INC0033205,38960,10,1,0,0,0,3
INC0033207,42260,11,0,0,0,0,3
INC0033208,42100,11,1,0,0,0,3
INC0033209,42340,11,13,0,0,0,3
INC0033211,42980,11,1,0,0,0,3
INC0033212,43350,12,4,0,0,0,3
INC0033214,42747,11,3214,0,0,0,0
INC0033215,51480,14,1,0,0,0,0
INC0033217,59000,16,1,0,0,0,3
INC0033218,49260,13,1,0,0,0,3
INC0033219,46404,12,7,0,0,0,0
INC0033221,42115,11,552,0,0,0,4
INC0033222,60160,16,1,0,0,0,3
INC0033225,46620,12,10,0,0,0,0
INC0033226,35748,9,8,0,0,0,0
INC0033230,53856,14,24,0,0,0,0
INC0033232,39012,10,8,2,3,2,0
INC0033233,37920,10,4,0,0,0,4
INC0033234,38028,10,8,0,0,0,0
INC0033235,44944,12,3436,0,0,0,3
INC0033236,40640,11,1,0,0,0,2
INC0033237,59420,16,1,0,0,0,3
INC0033239,61665,17,31,0,0,0,3
INC0033240,62800,17,1,0,0,0,3
INC0033242,63075,17,3,0,0,0,3
INC0033243,52968,14,531,0,0,0,1
INC0033244,48060,13,57,0,0,0,1
INC0033245,45552,12,8,0,0,0,0
INC0033246,44868,12,8,0,0,0,0
INC0033247,45000,12,8,0,0,0,0
INC0033252,43000,11,1,0,0,0,0
INC0033254,67890,18,5,0,0,0,3
INC0033255,67420,18,1,0,0,0,3
INC0033256,67455,18,3,0,0,0,3
INC0033257,68300,18,1,0,0,0,3
INC0033258,68620,19,0,0,0,0,3
INC0033259,70820,19,0,0,0,0,3
INC0033260,51180,14,6,0,0,0,0
INC0033261,73940,20,0,0,0,0,3
INC0033262,75620,21,0,0,0,0,3
INC0033263,77440,21,1,0,0,0,3
INC0033264,57568,15,3215,0,0,0,4
INC0033265,72525,20,3,0,0,0,3
INC0033266,81531,22,15,0,0,0,3
INC0033267,81460,22,1,0,0,0,3
INC0033268,62790,17,3,0,0,0,3
INC0033269,64455,17,4,0,0,0,3
INC0033271,8440,2,1,0,0,0,4
INC0033272,24060,6,3216,0,0,0,4
INC0033273,24800,6,10,0,0,0,4
INC0033276,52365,14,4,0,0,0,4
INC0033277,20240,5,1,0,0,0,4
INC0033278,34785,9,3,0,0,0,0
INC0033279,56976,15,69,0,0,0,4
INC0033280,38593,10,56,0,0,0,4
INC0033281,34080,9,3,0,0,0,4
INC0033282,31200,8,2,0,0,0,2
INC0033283,31160,8,0,0,0,0,4
INC0033284,35940,9,3,0,0,0,4
INC0033286,31560,8,0,0,0,0,4
INC0033287,31710,8,93,0,0,0,4
INC0033288,33960,9,0,0,0,0,4
INC0033289,33504,9,7,0,0,0,4
INC0033291,32760,9,0,0,0,0,4
INC0033292,58608,16,69,0,0,0,4
INC0033293,34160,9,0,0,0,0,4
INC0033294,34380,9,0,0,0,0,4
INC0033296,44800,12,11,0,0,0,1
INC0033297,35020,9,0,0,0,0,4
INC0033298,37280,10,0,0,0,0,4
INC0033299,35310,9,5,0,0,0,4
INC0033300,35440,9,0,0,0,0,4
INC0033301,47148,13,19,0,0,0,0
INC0033302,55040,15,132,0,0,0,4
INC0033303,43029,11,71,0,0,0,4
INC0033304,39220,10,0,0,0,0,4
INC0033305,39180,10,0,0,0,0,4
INC0033306,41500,11,0,0,0,0,4
INC0033308,52740,14,62,0,0,0,0
INC0033309,52230,14,77,0,0,0,0
INC0033310,42020,11,0,0,0,0,4
INC0033311,43932,12,6,0,0,0,4
INC0033312,37577,10,423,0,0,0,0
INC0033313,42450,11,4,0,0,0,4
INC0033314,42800,11,0,0,0,0,4
INC0033315,42860,11,1,0,0,0,4
INC0033316,47316,13,6,0,0,0,4
INC0033317,48210,13,5,0,0,0,4
INC0033318,41148,11,8,0,0,0,0
INC0033319,42876,11,170,0,0,0,0
INC0033320,52560,14,0,0,0,0,4
INC0033322,49300,13,1,0,0,0,4
INC0033323,45765,12,4,0,0,0,4
INC0033324,49380,13,1,0,0,0,4
INC0033325,43010,11,43,0,0,0,0
INC0033326,49600,13,1,0,0,0,4
INC0033327,41813,11,197,0,1,0,1
INC0033328,49860,13,0,0,0,0,4
INC0033329,50080,13,0,0,0,0,4
INC0033330,57792,16,7,0,0,0,4
INC0033332,51974,14,3217,0,4,2,0
INC0033333,52800,14,1,0,0,0,4
INC0033334,59568,16,8,0,0,0,4
INC0033338,44640,12,3,0,0,0,4
INC0033339,54160,15,0,0,0,0,4
INC0033340,58416,16,8,0,0,0,4
INC0033341,45576,12,8,0,0,0,0
INC0033342,58365,16,12,0,0,0,4
INC0033343,56400,15,1,0,0,0,4
INC0033344,56520,15,1,0,0,0,4
INC0033345,56780,15,1,0,0,0,4
INC0033347,44820,12,4,0,0,0,4
INC0033348,59260,16,1,0,0,0,4
INC0033349,46290,12,50,0,0,0,0
INC0033351,59700,16,0,0,0,0,4
INC0033352,61000,16,0,0,0,0,4
INC0033353,63260,17,0,0,0,0,4
INC0033354,35744,9,3218,0,0,0,5
INC0033355,68244,18,8,0,0,0,4
INC0033356,63920,17,1,0,0,0,4
INC0033357,64340,17,1,0,0,0,4
INC0033359,46260,12,55,0,0,0,1
INC0033360,47150,13,3320,0,0,0,5
INC0033364,47780,13,134,0,0,0,1
INC0033366,70830,19,2,0,0,0,2
INC0033367,38500,10,553,0,1,1,1
INC0033368,80940,22,2,0,0,0,2
INC0033369,81300,22,1,0,0,0,4
INC0033371,14422,4,29,0,0,0,5
INC0033372,27765,7,3,0,0,0,0
INC0033374,10080,2,3,0,0,0,5
INC0033375,19620,5,7,0,0,0,5
INC0033376,34813,9,205,0,0,0,0
INC0033377,12640,3,0,0,0,0,5
INC0033378,12900,3,1,0,0,0,5
INC0033380,15375,4,3,0,0,0,5
INC0033381,14640,4,0,0,0,0,5
INC0033382,38150,10,3321,0,0,0,0
INC0033383,17840,4,0,0,0,0,5
INC0033384,14553,4,180,0,0,0,1
INC0033386,28880,8,0,0,0,0,5
INC0033387,24240,6,5,0,0,0,5
INC0033388,42756,11,98,0,0,0,0
INC0033389,31640,8,1,0,0,0,5
INC0033390,35863,9,21,0,0,0,1
INC0033391,31515,8,12,0,0,0,5
INC0033392,31800,8,1,0,0,0,5
INC0033393,48870,13,4,0,0,0,1
INC0033394,55020,15,3,0,0,0,5
INC0033395,38060,10,0,0,0,0,5
INC0033396,39030,10,4,0,0,0,5
INC0033397,41689,11,711,0,0,0,5
INC0033398,37974,10,179,0,1,0,1
INC0033401,39880,11,0,0,0,0,5
INC0033403,59297,16,3322,0,0,0,5
INC0033404,54852,15,73,0,0,0,1
INC0033407,48768,13,7,0,0,0,5
INC0033408,57220,15,1,0,0,0,5
INC0033409,60480,16,1,0,0,0,5
INC0033410,43303,12,75,0,0,0,0
INC0033411,62960,17,1,0,0,0,5
INC0033412,51680,14,1,0,0,0,4
INC0033415,64940,18,1,0,0,0,5
INC0033416,53794,14,75,4,10,7,0
INC0033417,50254,13,325,0,0,0,4
INC0033418,62736,17,7,0,0,0,0
INC0033420,56320,15,1,0,0,0,5
INC0033421,57000,15,0,0,0,0,5
INC0033422,56840,15,1,0,0,0,5
INC0033423,2320,0,1,0,0,0,6
INC0033424,5000,1,1,0,0,0,6
INC0033426,37880,10,3323,0,1,0,0
INC0033427,44520,12,3425,0,0,0,0
INC0033428,9450,2,4,0,0,0,6
INC0033429,17860,4,1,0,0,0,6
INC0033430,36750,10,83,0,0,0,0
INC0033431,20900,5,1,0,0,0,6
INC0033432,36735,10,218,0,0,0,0
INC0033433,44716,12,3426,0,0,0,0
INC0033434,25860,7,2,0,0,0,4
INC0033436,48051,13,26,0,0,0,0
INC0033438,31360,8,1,0,0,0,6
INC0033439,35888,9,47,0,0,0,0
INC0033440,33320,9,883,0,0,0,0
INC0033441,36740,10,1,0,0,0,2
INC0033442,34600,9,1,0,0,0,6
INC0033444,38560,10,1,0,0,0,6
INC0033445,38200,10,10,0,0,0,0
INC0033447,40594,11,601,0,0,0,0
INC0033448,41240,11,1,0,0,0,6
INC0033450,42060,11,2,0,0,0,4
INC0033451,42100,11,1,0,0,0,6
INC0033452,42100,11,1,0,0,0,6
INC0033454,47860,13,1,0,0,0,6
INC0033455,43877,12,561,0,0,0,1
INC0033456,49230,13,2,0,0,0,4
INC0033457,49460,13,1,0,0,0,6
INC0033459,43155,11,3,0,0,0,6
INC0033462,57820,16,1,0,0,0,6
INC0033463,59720,16,1,0,0,0,6
INC0033464,59880,16,0,0,0,0,6
INC0033492,31050,8,49,0,0,0,0
INC0033493,71480,19,1,0,0,0,6
INC0033494,67710,18,2,0,0,0,4
INC0033495,72080,20,1,0,0,0,6
INC0033497,51740,14,297,0,0,0,4
INC0033498,42960,11,3,0,0,0,6
INC0033499,6210,1,3,0,0,0,0
INC0033501,3160,0,1,0,0,0,0
INC0033502,3400,0,1,0,0,0,0
INC0033503,3600,1,4,0,0,0,0
INC0033504,5640,1,3,0,0,0,0
INC0033505,23892,6,9,0,0,0,0
INC0033506,16680,4,3427,0,0,0,0
INC0033508,23340,6,3428,0,0,0,0
INC0033509,47040,13,22,0,0,0,2
INC0033510,25184,6,111,0,0,0,0
INC0033512,35720,9,10,0,0,0,0
INC0033513,34140,9,350,0,0,0,0
INC0033516,40485,11,3429,0,0,0,1
INC0033518,23680,6,1,0,0,0,0
INC0033520,32448,9,3430,0,0,0,0
INC0033521,28320,7,0,0,0,0,0
INC0033522,28260,7,5,0,0,0,0
INC0033523,30400,8,1,0,0,0,0
INC0033524,30330,8,3,0,0,0,0
INC0033525,33090,9,4,0,0,0,0
INC0033527,30740,8,0,0,0,0,0
INC0033529,43920,12,3431,0,0,0,0
INC0033530,30540,8,9,0,0,0,0
INC0033531,30560,8,1,0,0,0,0
INC0033532,36463,10,277,0,0,0,0
INC0033533,38360,10,44,0,0,0,0
INC0033534,35145,9,4,0,0,0,0
INC0033537,30640,8,1,0,0,0,0
INC0033538,34851,9,22,0,0,0,0
INC0033539,46290,12,181,0,0,0,0
INC0033540,37500,10,3424,0,0,0,1
INC0033541,30920,8,0,0,0,0,0
INC0033542,40204,11,3432,0,0,0,0
INC0033544,30980,8,0,0,0,0,0
INC0033545,31035,8,3,0,0,0,0
INC0033546,31160,8,0,0,0,0,0
INC0033547,31080,8,1,0,0,0,0
INC0033548,33257,9,25,0,0,0,0
INC0033549,32376,8,30,0,0,0,0
INC0033550,33560,9,1,0,0,0,0
INC0033551,31460,8,1,0,0,0,0
INC0033553,31680,8,12,0,0,0,0
INC0033554,34020,9,6,0,0,0,1
INC0033555,31300,8,0,0,0,0,0
INC0033558,43773,12,84,0,0,0,0
INC0033560,31740,8,5,0,0,0,0
INC0033561,32256,8,6,0,0,0,0
INC0033562,33120,9,22,0,0,0,0
INC0033563,31820,8,0,0,0,0,0
INC0033564,31620,8,0,0,0,0,0
INC0033565,33756,9,88,0,0,0,0
INC0033566,31800,8,0,0,0,0,0
INC0033567,31980,8,23,0,0,0,0
INC0033568,37275,10,16,0,0,0,1
INC0033569,31720,8,1,0,0,0,0
INC0033571,31780,8,1,0,0,0,0
INC0033573,32160,8,1,0,0,0,0
INC0033574,31960,8,1,0,0,0,0
INC0033575,44520,12,546,0,0,0,0
INC0033577,33840,9,1,0,0,0,0
INC0033579,32340,8,1,0,0,0,0
INC0033582,39994,11,21,0,0,0,0
INC0033583,32220,8,0,0,0,0,0
INC0033584,32212,8,45,0,0,0,0
INC0033585,34344,9,28,0,0,0,0
INC0033586,32400,9,0,0,0,0,0
INC0033587,36204,10,8,0,0,0,0
INC0033588,43760,12,3434,0,0,0,0
INC0033589,32340,8,0,0,0,0,0
INC0033590,32440,9,0,0,0,0,0
INC0033592,35300,9,14,0,0,0,0
INC0033593,35244,9,8,0,0,0,0
INC0033594,45987,12,57,0,0,0,0
INC0033595,45698,12,3435,0,0,0,1
INC0033596,34020,9,0,0,0,0,0
INC0033598,32580,9,2,0,0,0,0
INC0033599,50280,13,2,0,0,0,0
INC0033600,41030,11,43,0,0,0,0
INC0033601,45480,12,14,0,0,0,0
INC0033602,39660,11,24,0,0,0,0
INC0033603,44360,12,0,0,0,0,0
INC0033605,34100,9,1,0,0,0,0
INC0033606,34140,9,0,0,0,0,0
INC0033607,34140,9,1,0,0,0,0
INC0033608,34500,9,2,0,0,0,0
INC0033609,34480,9,0,0,0,0,0
INC0033610,34140,9,1,0,0,0,0
INC0033611,34710,9,2,0,0,0,0
INC0033613,54540,15,3,0,0,0,0
INC0033614,34480,9,0,0,0,0,0
INC0033615,34300,9,1,0,0,0,0
INC0033616,39492,10,6,0,0,0,0
INC0033617,53100,14,3,0,0,0,0
INC0033618,34620,9,0,0,0,0,0
INC0033621,44090,12,3213,0,0,0,0
INC0033622,37548,10,23,0,0,0,0
INC0033623,37780,10,3167,0,0,0,0
INC0033624,51330,14,4,0,1,0,0
INC0033627,34780,9,1,0,0,0,0
INC0033628,36540,10,16,0,0,0,0
INC0033629,34660,9,1,0,0,0,0
INC0033630,42140,11,35,0,0,0,0
INC0033631,34760,9,0,0,0,0,0
INC0033632,36525,10,16,0,0,0,0
INC0033633,34860,9,0,0,0,0,0
INC0033634,36288,10,19,0,0,0,0
INC0033639,35070,9,12,0,0,0,0
INC0033643,35460,9,1,0,0,0,0
INC0033644,35200,9,1,0,0,0,0
INC0033646,43450,12,11,0,0,0,0
INC0033647,39270,10,4,0,0,0,0
INC0033648,35280,9,0,0,0,0,0
INC0033649,38232,10,6,0,0,0,0
INC0033650,47796,13,8,0,0,0,0
INC0033651,48315,13,4,0,0,0,0
INC0033653,43215,12,20,0,0,0,1
INC0033654,37860,10,9,0,0,0,0
INC0033655,35775,9,12,0,0,0,0
INC0033656,35820,9,1,0,0,0,0
INC0033657,37640,10,0,0,0,0,0
INC0033658,48462,13,582,0,1,0,0
INC0033660,41292,11,88,0,0,0,0
INC0033661,36917,10,51,0,1,0,0
INC0033662,35940,9,12,0,0,0,0
INC0033663,36000,10,1,0,0,0,0
INC0033665,50773,14,789,0,3,2,0
INC0033667,36320,10,0,0,0,0,0
INC0033668,39690,11,3,0,0,0,0
