CaseID,trace_act_id,TimeSincePreviousEvent-case_avg_id,Weekday-case_avg,SameDayTime-case_avg_id,Duration_id
3968,53,0,0,20,0
3969,53,7,4,19,6
3970,53,0,2,17,0
3971,53,5,1,19,4
3972,53,4,4,7,3
3973,53,5,1,23,4
3975,99,0,0,15,1
3977,53,2,2,22,1
3978,134,1,3,21,1
3979,53,1,4,18,1
3980,53,0,3,20,0
3981,62,6,3,16,14
3982,53,2,2,20,1
3984,53,7,0,18,6
3985,53,0,3,1,0
3986,53,0,1,18,0
3987,15,0,3,18,0
3988,15,0,2,16,0
3989,53,0,4,7,0
3990,53,0,3,23,0
3991,53,1,4,20,1
3993,78,5,4,20,11
3994,26,0,1,15,0
3995,84,0,3,19,0
3996,53,0,4,16,0
3997,53,0,2,20,0
3998,53,0,5,7,0
3999,53,1,4,19,1
4000,53,0,3,19,0
4001,53,0,3,19,0
4002,53,6,2,19,5
4003,15,3,1,21,4
4005,84,4,2,19,5
4007,84,1,4,17,1
4008,90,6,1,19,9
4010,54,0,0,18,0
4011,53,13,0,18,11
4012,29,7,4,15,15
4013,53,2,1,21,2
4014,53,0,5,1,0
4015,53,0,0,17,0
4016,53,9,1,1,8
4018,134,3,2,16,4
4019,111,3,3,17,10
4020,53,0,0,21,0
4021,53,0,3,16,0
4022,117,2,2,15,2
4023,53,1,0,8,1
4024,53,0,3,17,0
4025,60,2,2,21,2
4027,53,0,1,20,0
4028,84,7,0,16,8
4029,53,11,1,20,9
4030,53,0,4,20,0
4032,115,1,0,19,1
4033,53,3,2,23,3
4034,84,13,2,13,14
4035,53,3,1,22,2
4036,53,11,1,19,9
4037,53,0,1,17,0
4038,90,8,2,20,12
4039,53,4,4,19,3
4040,90,1,4,16,1
4041,53,0,2,17,0
4042,35,0,4,19,0
4043,53,3,4,17,2
4044,75,5,3,18,7
4045,53,1,0,20,1
4046,53,0,0,20,0
4047,134,0,1,1,0
4048,53,12,0,21,10
4049,90,1,4,19,1
4050,15,0,3,18,0
4051,53,1,3,21,1
4052,53,6,4,20,5
4053,15,0,2,19,0
4054,53,0,4,13,0
4055,53,0,3,19,0
4056,35,0,2,0,0
4057,53,0,1,22,0
4058,84,7,3,20,8
4059,26,0,4,9,1
4060,84,13,0,19,15
4061,53,2,2,18,1
4062,53,3,4,18,2
4063,53,0,0,16,0
4064,84,13,3,19,14
4065,15,0,0,23,1
4066,53,2,0,19,1
4068,53,11,1,20,9
4070,53,1,0,13,1
4071,53,4,1,6,3
4072,53,0,1,17,0
4075,134,1,0,19,2
4076,53,0,3,18,0
4077,134,0,0,19,0
4078,53,0,1,21,0
4079,53,0,0,20,0
4080,36,0,4,17,0
4081,15,0,1,16,0
4082,50,9,2,21,11
4083,53,1,4,21,0
4085,12,0,2,20,0
4086,84,0,0,22,1
4087,84,8,3,20,10
4088,53,0,0,21,0
4089,84,7,4,21,8
4090,53,3,0,18,2
4091,53,0,1,17,0
4092,53,0,4,17,0
4093,53,0,4,14,0
4094,53,8,0,14,7
4095,53,0,0,20,0
4096,53,0,2,21,0
4097,35,0,1,17,0
4098,53,6,2,21,5
4099,53,2,2,0,2
4100,90,1,0,12,1
4101,66,1,3,21,2
4102,145,0,3,20,0
4103,35,0,2,20,0
4104,53,2,4,7,1
4105,53,8,2,22,7
4106,53,0,0,19,0
4108,53,0,1,12,0
4109,53,0,3,7,0
4110,35,0,2,12,0
4111,35,0,2,20,0
4112,146,5,1,0,4
4113,15,5,4,10,6
4114,54,8,0,19,9
4115,53,2,3,21,1
4116,53,6,3,7,5
4117,35,0,3,0,0
4118,53,0,2,19,0
4119,53,0,4,5,0
4120,53,0,2,21,0
4121,84,8,2,11,9
4122,53,3,2,21,3
4123,53,15,1,20,12
4124,84,9,4,18,11
4125,53,0,3,12,0
4126,84,6,0,16,7
4128,140,0,0,17,0
4129,53,1,1,20,1
4130,134,0,4,16,0
4131,53,0,3,23,0
4132,54,0,2,10,0
4133,53,1,0,13,1
4134,15,0,3,18,0
4135,53,0,2,20,0
4136,53,2,2,6,2
4137,15,0,1,19,0
4138,53,0,3,22,0
4139,35,2,1,22,1
4140,53,0,4,8,0
4141,53,8,0,15,6
4142,84,4,2,16,5
4143,134,0,0,20,0
4144,53,4,0,21,3
4146,53,0,1,8,0
4148,60,7,3,17,10
4150,117,5,2,21,5
4151,53,6,2,16,5
4152,15,2,1,18,2
4153,90,1,2,16,1
4155,84,3,2,18,3
4157,90,3,1,18,4
4158,53,0,1,8,0
4159,53,5,1,19,4
4162,53,0,0,15,0
4163,53,0,4,22,0
4164,90,0,1,20,0
4166,84,4,1,20,4
4167,53,0,3,21,0
4168,53,0,4,20,0
4169,53,0,2,18,0
4170,53,0,0,21,0
4171,66,0,0,19,1
4173,53,0,1,18,0
4174,53,1,0,20,1
4175,53,0,3,18,0
4176,53,8,4,6,6
4177,90,11,0,19,15
4178,134,7,2,20,8
4179,15,2,1,8,2
4180,53,0,3,18,0
4181,90,3,2,11,4
4182,53,0,4,0,0
4184,90,0,2,19,0
4186,53,1,4,22,1
4188,53,13,0,14,11
4189,53,2,2,13,1
4190,53,0,1,0,0
4191,36,1,1,23,1
4192,53,0,3,0,0
4193,53,2,0,20,2
4195,90,1,0,20,1
4196,53,0,2,20,0
4198,53,1,1,17,1
4199,53,0,1,20,0
4200,53,8,2,15,7
4201,53,0,0,22,0
4202,53,2,1,18,2
4203,53,3,1,17,2
4204,36,0,4,12,0
4205,53,0,4,20,0
4207,130,3,4,21,6
4208,53,0,2,10,0
4209,53,0,4,15,0
4210,53,0,2,23,0
4211,53,5,4,12,4
4213,16,2,1,14,3
4214,53,0,0,15,0
4215,12,0,4,12,0
4216,53,0,4,22,0
4217,53,6,4,19,5
4218,53,0,0,22,0
4219,23,9,3,20,12
4220,53,0,0,23,0
4221,84,4,1,5,5
4222,84,5,3,20,5
4223,15,0,3,18,0
4224,53,0,0,20,0
4225,55,1,4,20,2
4226,53,0,0,21,0
4227,53,0,3,20,0
4228,80,7,2,20,9
4229,53,14,3,19,11
4230,84,11,0,19,13
4231,35,0,0,22,0
4232,53,3,1,8,2
4233,53,1,0,12,1
4234,54,8,3,11,9
4235,35,0,1,20,0
4236,53,0,1,19,0
4237,26,2,3,16,4
4238,53,0,3,19,0
4239,53,0,4,19,0
4240,53,0,1,21,0
4242,153,0,3,11,0
4243,134,0,1,22,0
4244,105,2,0,14,2
4245,84,7,3,20,7
4246,53,0,0,17,0
4247,53,2,2,20,1
4248,35,0,3,20,0
4249,53,1,0,21,1
4250,99,3,0,19,6
4251,54,3,0,20,4
4252,53,9,1,18,7
4253,90,3,4,20,5
4254,84,2,0,19,2
4256,53,0,1,15,0
4258,53,0,1,19,0
4260,53,7,4,19,6
4261,84,6,4,20,7
4262,53,5,1,7,4
4263,90,1,3,15,2
4264,53,0,2,17,0
4265,35,0,3,21,0
4266,134,1,2,16,1
4267,54,0,0,20,1
4269,84,1,1,19,1
4270,53,6,1,1,5
4271,53,0,3,0,0
4272,53,0,3,19,0
4273,26,6,0,18,10
4274,53,2,0,19,1
4275,90,4,0,18,6
4276,53,0,2,12,0
4277,53,0,3,21,0
4278,54,1,0,9,1
4279,15,0,0,9,0
4280,102,1,4,19,3
4281,53,3,3,6,3
4282,53,0,3,18,0
4283,53,0,0,20,0
4284,18,3,2,15,5
4285,139,3,1,20,5
4286,53,0,3,21,0
4287,15,8,3,14,9
4288,54,1,4,20,2
4289,35,0,2,20,0
4290,53,5,2,14,4
4291,35,0,3,21,0
4292,53,0,0,20,0
4293,53,2,2,14,2
4294,15,0,2,21,0
4295,53,7,1,13,6
4296,53,0,1,22,0
4297,53,0,2,18,0
4298,35,0,1,22,0
4299,54,0,2,12,0
4302,53,0,1,17,0
4303,60,5,1,20,7
4304,73,3,4,19,3
4305,84,1,3,20,1
4306,53,0,3,19,0
4307,53,5,4,18,4
4308,53,0,3,17,0
4309,84,4,0,18,5
4310,53,4,0,15,3
4311,53,0,5,7,0
4312,53,0,3,20,0
4313,53,0,3,15,0
4314,84,2,2,18,2
4315,53,7,0,20,6
4316,53,0,0,15,0
4317,36,0,4,16,0
4318,53,0,0,12,0
4319,53,0,3,15,0
4320,53,3,4,22,2
4321,53,0,4,22,0
4322,15,0,2,17,0
4323,84,4,0,19,5
4326,84,12,3,19,13
4327,99,3,2,18,7
4328,53,2,1,20,2
4329,17,6,1,16,11
4330,84,11,1,20,12
4331,53,0,3,20,0
4333,53,0,1,18,0
4334,53,9,4,20,7
4335,53,0,2,18,0
4336,90,10,3,20,14
4339,15,1,2,19,2
4340,53,0,4,22,0
4341,53,12,0,13,10
4342,53,12,3,20,10
4343,53,0,1,20,0
4344,53,0,4,15,0
4345,53,0,0,20,0
4346,53,0,4,19,0
4347,53,1,0,18,1
4349,53,0,2,17,0
4350,15,6,1,21,6
4355,53,0,3,18,0
4356,90,3,2,20,4
4357,36,0,1,16,0
4358,53,6,0,23,5
4359,84,11,4,18,12
4360,53,0,3,17,0
4362,53,2,0,18,1
4363,4,1,0,17,1
4364,53,0,2,11,0
4365,84,12,0,13,13
4366,53,0,3,18,0
4367,145,0,0,21,0
4368,53,2,1,18,2
4371,36,0,4,15,0
4372,35,0,2,20,0
4373,53,2,4,19,1
4374,53,0,3,17,0
4375,138,6,1,14,14
4376,53,7,0,18,6
4377,53,0,1,22,0
4378,26,2,1,18,4
4379,53,1,3,20,1
4380,53,15,0,19,12
4381,101,3,2,19,12
4382,53,5,2,12,4
4384,66,0,4,17,1
4386,54,0,3,17,0
4387,9,3,3,21,6
4388,35,0,1,0,0
4390,53,0,1,21,0
4391,53,0,2,17,0
4392,15,0,5,5,0
4393,53,17,4,8,14
4394,53,2,1,20,2
4395,97,1,3,17,2
4396,53,0,1,16,0
4397,53,0,4,18,0
4399,73,0,0,18,0
4400,107,1,2,20,1
4401,53,0,1,22,0
4402,107,0,4,19,1
4403,53,1,0,16,1
4404,105,6,0,20,8
4405,53,0,2,6,0
4406,73,4,3,20,4
4408,53,4,4,15,3
4409,84,4,4,10,5
4411,97,5,3,17,8
4412,134,0,2,23,0
4413,53,12,4,20,10
4414,76,3,2,18,4
4416,73,0,3,19,0
4418,53,0,0,18,0
4419,115,8,0,19,6
4420,53,0,3,20,0
4422,53,0,4,16,0
4425,53,8,2,7,7
4427,84,3,0,11,3
4428,53,9,4,18,7
4429,53,0,2,22,0
4430,53,0,1,20,0
4432,53,0,1,17,0
4433,150,12,2,8,10
4434,92,3,1,15,7
4435,53,0,2,11,0
4436,60,1,3,18,2
4437,53,0,0,16,0
4438,60,0,3,21,0
4439,53,0,1,23,0
4440,53,9,3,17,7
4441,53,3,4,22,3
4442,10,0,4,16,2
4443,53,0,3,17,0
4444,53,4,1,20,3
4445,53,0,1,19,0
4446,53,0,3,16,0
4447,53,7,4,20,6
4448,53,9,0,18,7
4449,53,0,0,20,0
4450,15,0,0,20,0
4451,53,0,1,20,0
4452,53,0,2,21,0
4453,90,0,1,19,0
4454,105,7,0,16,10
4455,53,0,2,22,0
4457,53,0,1,20,0
4458,73,1,1,16,2
4459,84,1,4,15,1
4460,53,0,4,15,0
4461,53,4,0,20,3
4462,53,0,1,19,0
4464,15,0,4,19,0
4466,115,4,4,17,3
4467,9,4,2,14,7
4468,35,0,3,20,0
4469,53,0,2,15,0
4470,53,0,0,19,0
4471,53,0,3,22,0
4472,60,2,4,17,3
4473,53,0,0,19,0
4474,53,0,1,18,0
4475,53,15,0,21,13
4476,53,0,3,18,0
4477,53,2,2,22,1
4479,35,0,2,20,0
4480,53,15,0,14,13
4481,105,4,3,16,6
4482,90,0,0,16,0
4483,53,0,3,23,0
4484,53,12,0,13,10
4486,53,2,0,12,1
4488,53,3,1,14,2
4489,53,0,3,1,0
4490,90,2,0,20,3
4491,53,3,1,20,2
4492,84,4,1,1,4
4493,36,0,3,23,0
4494,53,1,0,16,1
4495,35,0,3,16,0
4496,134,0,2,17,0
4497,15,4,1,14,4
4498,84,5,4,20,6
4499,15,9,4,21,10
4500,53,0,2,18,0
4502,53,0,1,18,0
4503,90,2,4,19,3
4504,53,1,4,20,1
4505,53,0,4,19,0
4507,134,0,0,16,0
4508,53,0,2,19,0
4509,53,0,4,16,0
4510,53,0,0,21,0
4512,115,2,1,14,1
4513,145,17,2,23,9
4514,90,0,3,19,0
4515,53,0,3,18,0
4516,53,0,3,21,0
4517,53,0,0,16,0
4518,84,4,1,17,5
4519,109,2,4,22,7
4520,53,0,1,15,0
4521,53,0,1,22,0
4522,84,2,4,21,2
4523,53,2,2,18,2
4524,53,0,1,17,0
4525,54,2,4,1,2
4526,53,3,0,16,2
4527,35,0,2,18,0
4528,39,2,0,20,3
4529,53,2,3,21,1
4531,145,0,2,20,0
4533,53,0,2,20,0
4534,53,0,0,11,0
4536,35,0,2,17,0
4538,76,4,4,14,6
4539,15,1,2,18,2
4540,53,2,0,20,1
4541,53,2,2,22,1
4542,53,7,4,19,6
4543,76,2,1,15,3
4545,84,7,3,20,7
4546,12,0,4,12,0
4547,53,2,2,21,1
4548,53,0,2,13,0
4549,53,0,4,20,0
4550,53,2,4,12,2
4551,84,1,4,18,1
4552,53,5,0,16,5
4553,53,0,4,18,0
4554,97,1,0,20,2
4555,53,0,4,18,0
4556,53,0,0,20,0
4557,53,3,1,15,2
4559,53,0,2,19,0
4560,53,8,4,18,7
4561,99,3,4,20,6
4562,73,7,1,21,8
4564,26,8,0,22,13
4565,128,0,2,18,0
4566,53,5,4,17,4
4567,97,5,0,20,8
4568,54,2,4,16,2
4569,90,6,1,18,8
4570,54,0,1,17,0
4571,53,0,5,1,0
4572,53,5,0,13,4
4573,90,2,0,16,3
4574,53,0,3,20,0
4576,53,0,1,19,0
4577,53,8,1,11,7
4578,35,0,2,22,0
4579,53,0,0,20,0
4580,150,3,2,7,2
